t,s,w
t1248,0.159,0.002
t1249,0.347,0.001
t1250,0.482,0.005
t1251,0.503,0.015
t1252,0.494,0.028
t1253,0.483,0.038
t1254,0.427,0.043
t1255,0.33,0.058
t1256,0.185,0.108
t1257,0.047,0.231
t1258,0,0.444
t1259,0,0.622
t1260,0,0.668
t1261,0,0.639
t1262,0,0.586
t1263,0,0.534
t1264,0,0.502
t1265,0,0.489
t1266,0,0.472
t1267,0,0.438
t1268,0,0.409
t1269,0,0.401
t1270,0,0.39
t1271,0.004,0.362
t1272,0.095,0.299
t1273,0.293,0.187
t1274,0.54,0.12
t1275,0.728,0.098
t1276,0.799,0.062
t1277,0.802,0.024
t1278,0.732,0.005
t1279,0.595,0.001
t1280,0.394,0.001
t1281,0.143,0.002
t1282,0,0.006
t1283,0,0.013
t1284,0,0.03
t1285,0,0.057
t1286,0,0.078
t1287,0,0.079
t1288,0,0.063
t1289,0,0.052
t1290,0,0.066
t1291,0,0.105
t1292,0,0.148
t1293,0,0.17
t1294,0,0.177
t1295,0.01,0.188
t1296,0.173,0.176
t1297,0.365,0.152
t1298,0.524,0.188
t1299,0.624,0.221
t1300,0.542,0.24
t1301,0.482,0.258
t1302,0.42,0.27
t1303,0.336,0.296
t1304,0.188,0.363
t1305,0.053,0.461
t1306,0,0.562
t1307,0,0.598
t1308,0,0.586
t1309,0,0.574
t1310,0,0.559
t1311,0,0.522
t1312,0,0.501
t1313,0,0.487
t1314,0,0.466
t1315,0,0.442
t1316,0,0.423
t1317,0,0.401
t1318,0,0.352
t1319,0.016,0.339
t1320,0.234,0.272
t1321,0.475,0.229
t1322,0.631,0.266
t1323,0.708,0.278
t1324,0.716,0.273
t1325,0.683,0.27
t1326,0.612,0.281
t1327,0.523,0.3
t1328,0.361,0.3
t1329,0.139,0.294
t1330,0.001,0.309
t1331,0,0.263
t1332,0,0.179
t1333,0,0.12
t1334,0,0.098
t1335,0,0.096
t1336,0,0.101
t1337,0,0.1
t1338,0,0.088
t1339,0,0.072
t1340,0,0.057
t1341,0,0.045
t1342,0,0.035
t1343,0.012,0.02
t1344,0.132,0.01
t1345,0.236,0.003
t1346,0.367,0.004
t1347,0.443,0.005
t1348,0.479,0.003
t1349,0.527,0.001
t1350,0.498,0
t1351,0.372,0
t1352,0.21,0
