t,s,w
t1234,0.038,0.008
t1235,0,0.001
t1236,0,0.002
t1237,0,0.017
t1238,0,0.053
t1239,0,0.089
t1240,0,0.114
t1241,0,0.119
t1242,0,0.108
t1243,0,0.093
t1244,0,0.08
t1245,0,0.073
t1246,0,0.059
t1247,0,0.041
t1248,0.004,0.024
t1249,0.127,0.012
t1250,0.324,0.002
t1251,0.561,0
t1252,0.726,0
t1253,0.796,0
t1254,0.785,0
t1255,0.714,0.001
t1256,0.59,0.003
t1257,0.396,0.007
t1258,0.144,0.014
t1259,0,0.01
t1260,0,0.008
t1261,0,0.006
t1262,0,0.005
t1263,0,0.015
t1264,0,0.037
t1265,0,0.063
t1266,0,0.089
t1267,0,0.09
t1268,0,0.064
t1269,0,0.041
t1270,0,0.024
t1271,0,0.019
t1272,0.013,0.025
t1273,0.251,0.022
t1274,0.481,0.008
t1275,0.644,0.005
t1276,0.751,0.005
t1277,0.799,0.005
t1278,0.784,0.008
t1279,0.681,0.011
t1280,0.503,0.012
t1281,0.256,0.029
t1282,0.064,0.102
t1283,0,0.194
t1284,0,0.253
t1285,0,0.3
t1286,0,0.362
t1287,0,0.402
t1288,0,0.398
t1289,0,0.34
t1290,0,0.268
t1291,0,0.221
t1292,0,0.186
t1293,0,0.144
t1294,0,0.124
t1295,0,0.118
t1296,0.003,0.123
t1297,0.084,0.107
t1298,0.192,0.12
t1299,0.27,0.142
t1300,0.303,0.136
t1301,0.327,0.101
t1302,0.285,0.062
t1303,0.211,0.057
t1304,0.135,0.091
t1305,0.066,0.175
t1306,0.016,0.266
t1307,0,0.351
t1308,0,0.425
t1309,0,0.484
t1310,0,0.494
t1311,0,0.47
t1312,0,0.474
t1313,0,0.445
t1314,0,0.369
t1315,0,0.278
t1316,0,0.211
t1317,0,0.173
t1318,0,0.141
t1319,0,0.12
t1320,0.005,0.101
t1321,0.116,0.083
t1322,0.263,0.053
t1323,0.407,0.007
t1324,0.462,0
t1325,0.532,0
t1326,0.568,0.001
t1327,0.53,0.017
t1328,0.452,0.037
t1329,0.274,0.057
t1330,0.098,0.076
t1331,0,0.081
t1332,0,0.069
t1333,0,0.058
t1334,0,0.039
t1335,0,0.019
t1336,0,0.01
t1337,0,0.002
t1338,0,0.001
t1339,0,0
t1340,0,0.001
t1341,0,0
t1342,0,0
t1343,0,0
t1344,0.015,0
t1345,0.257,0
t1346,0.504,0.001
t1347,0.668,0.005
t1348,0.781,0.012
t1349,0.828,0.025
t1350,0.825,0.045
t1351,0.759,0.065
t1352,0.631,0.08
t1353,0.432,0.095
t1354,0.172,0.108
t1355,0.002,0.097
t1356,0,0.067
t1357,0,0.044
t1358,0,0.032
t1359,0,0.022
t1360,0,0.02
t1361,0,0.026
t1362,0,0.035
t1363,0,0.042
t1364,0,0.038
t1365,0,0.032
t1366,0,0.022
t1367,0,0.015
t1368,0.022,0.014
t1369,0.284,0.006
t1370,0.529,0
t1371,0.703,0
t1372,0.814,0
t1373,0.862,0
t1374,0.85,0.001
t1375,0.776,0.002
t1376,0.633,0.004
t1377,0.425,0.008
t1378,0.172,0.017
t1379,0.002,0.014
t1380,0,0.006
t1381,0,0.001
t1382,0,0
t1383,0,0
t1384,0,0
t1385,0,0.002
t1386,0,0.006
t1387,0,0.007
t1388,0,0.004
t1389,0,0.001
t1390,0,0
t1391,0,0.004
t1392,0.021,0.031
t1393,0.267,0.054
t1394,0.513,0.046
